ensembl_gene_id,uniprotkb_canonical_ac,status,genename,brain
ENSMUSG00000002981,Q8VBZ3-1,reviewed,"""Clptm1""",5.418
ENSMUSG00000008384,Q9JL10-1,reviewed,"""Sertad1""",2.6388
ENSMUSG00000002983,Q04863-1,reviewed,"""Relb""",1.3527
ENSMUSG00000091264,E9Q942-1,reviewed,"""Smim13""",5.4965
ENSMUSG00000022820,Q9CQC7-1,reviewed,"""Ndufb4""",4.8289
ENSMUSG00000022822,Q9R1X5-1,reviewed,"""Abcc5""",6.5406
ENSMUSG00000000581,O35473-1,reviewed,"""C1d""",4.1894
ENSMUSG00000032840,Q8BTG6-1,reviewed,,2.739
ENSMUSG00000038437,B1AR10-1,unreviewed,"""Mllt6""",5.0529
ENSMUSG00000058407,Q9CQ79-1,reviewed,"""Txndc9""",4.8364
ENSMUSG00000054387,O35618-1,reviewed,"""Mdm4""",3.971
ENSMUSG00000079478,P56873-1,reviewed,"""Sssca1""",5.1694
ENSMUSG00000010205,Q9CW46-1,reviewed,"""Raver1""",3.5244
ENSMUSG00000020097,Q8R0X7-1,reviewed,"""Sgpl1""",3.9307
ENSMUSG00000029373,Q9Z126-1,reviewed,"""Pf4""",0.7846
ENSMUSG00000020091,P70445-1,reviewed,"""Eif4ebp2""",3.7228
ENSMUSG00000008036,P62743-1,reviewed,"""Ap2s1""",7.6747
ENSMUSG00000058388,Q9QZ09-1,reviewed,"""Phtf1""",3.7616
ENSMUSG00000024975,Q61823-1,reviewed,"""Pdcd4""",4.9734
ENSMUSG00000024976,O88520-1,reviewed,"""Shoc2""",3.6975
ENSMUSG00000024970,Q05AH6-1,reviewed,"""Spindoc""",2.8621
ENSMUSG00000024978,Q61586-1,reviewed,"""Gpam""",3.9026
ENSMUSG00000001767,P63154-1,reviewed,"""Crnkl1""",2.3471
ENSMUSG00000001761,P56726-1,reviewed,"""Smo""",2.2326
ENSMUSG00000001983,Q8K0Z7-1,reviewed,"""Taco1""",2.7107
ENSMUSG00000001768,Q9D684-1,reviewed,"""Rin2""",2.8826
ENSMUSG00000029319,Q66JT7-1,reviewed,"""Coq2""",5.6681
ENSMUSG00000020899,Q5SUR0-1,reviewed,"""Pfas""",3.1001
ENSMUSG00000020898,Q5SUQ9-1,reviewed,"""Ctc1""",4.7399
ENSMUSG00000033712,Q8VDP4-1,reviewed,"""Ccar2""",4.6707
ENSMUSG00000033713,Q499D0-1,reviewed,"""Foxn3""",3.8748
ENSMUSG00000039740,Q9DBE8-1,reviewed,"""Alg2""",5.3299
ENSMUSG00000039745,Q9Z2G9-1,reviewed,"""Htatip2""",1.9461
ENSMUSG00000005609,Q62018-1,reviewed,"""Ctr9""",3.9492
ENSMUSG00000062270,P60762-1,reviewed,"""Morf4l1""",7.4566
ENSMUSG00000031570,Q3UMZ3-1,reviewed,"""Plpp5""",4.8021
ENSMUSG00000031577,Q8BGV4-1,reviewed,"""Tti2""",1.9623
ENSMUSG00000031575,Q91X20-1,reviewed,"""Ash2l""",4.328
ENSMUSG00000030199,P97360-1,reviewed,"""Etv6""",2.1229
ENSMUSG00000023272,Q9CYA0-1,reviewed,"""Creld2""",3.6293
ENSMUSG00000023277,Q9Z0P5-1,reviewed,"""Twf2""",4.544
ENSMUSG00000040565,E9QAE3-1,unreviewed,"""Btaf1""",2.5651
ENSMUSG00000030610,Q9D0A0-1,reviewed,"""Det1""",1.7624
ENSMUSG00000074781,P61089-1,reviewed,"""Ube2n""",5.2216
ENSMUSG00000040560,Q920I9-1,reviewed,"""Wdr7""",4.352
ENSMUSG00000037643,Q62074-1,reviewed,"""Prkci""",4.1732
ENSMUSG00000090862,P62301-1,reviewed,"""Rps13""",6.062
ENSMUSG00000030612,Q9EQI8-1,reviewed,"""Mrpl46""",4.0499
ENSMUSG00000038212,Q8CIA9-1,reviewed,"""Mfsd14b""",3.9228
ENSMUSG00000071654,Q8K2T4-1,reviewed,"""Uqcc3""",4.5947
ENSMUSG00000064210,Q6P9J9-1,reviewed,"""Ano6""",2.9957
ENSMUSG00000073599,Q3TZW0-1,reviewed,"""Ecscr""",1.6774
ENSMUSG00000027953,Q9CXK4-1,reviewed,"""Slc50a1""",5.2929
ENSMUSG00000027952,Q9D1G2-1,reviewed,"""Pmvk""",4.8064
ENSMUSG00000027951,Q99MU3-1,reviewed,"""Adar""",5.4671
ENSMUSG00000027957,Q8R1T4-1,reviewed,"""Slc35a3""",2.2581
ENSMUSG00000031714,Q9QYY0-1,reviewed,"""Gab1""",3.1659
ENSMUSG00000031711,Q922H9-1,reviewed,"""Znf330""",3.8692
ENSMUSG00000026028,Q6P9N8-1,unreviewed,"""Trak2""",5.0909
ENSMUSG00000023018,Q61466-1,reviewed,"""Smarcd1""",5.7811
ENSMUSG00000023019,P13707-1,reviewed,"""Gpd1""",4.8178
ENSMUSG00000026024,Q920R0-1,reviewed,"""Als2""",3.2005
ENSMUSG00000023010,Q9D2C7-1,reviewed,"""Tmbim6""",7.1679
ENSMUSG00000040782,Q9R1A8-1,reviewed,"""Cop1""",3.1269
ENSMUSG00000058979,Q91WM2-1,reviewed,"""Hdhd5""",4.2683
ENSMUSG00000070699,Q9JJL8-1,reviewed,"""Sars2""",2.742
ENSMUSG00000038900,P35979-1,reviewed,"""Rpl12""",5.4589
ENSMUSG00000025940,Q921N7-1,reviewed,"""Tmem70""",4.4734
ENSMUSG00000034290,Q8K1R7-1,reviewed,"""Nek9""",3.8806
ENSMUSG00000034292,Q149C2-1,reviewed,"""Traf3ip1""",2.9062
ENSMUSG00000000171,Q9CXV1-1,reviewed,"""Sdhd""",5.8911
ENSMUSG00000022635,Q9CZ96-1,reviewed,"""Zcrb1""",6.1914
ENSMUSG00000022634,Q99LW6-1,reviewed,"""Yaf2""",5.7283
ENSMUSG00000064215,Q8C6G0-1,unreviewed,"""Ifi27""",5.6702
ENSMUSG00000075700,P62342-1,reviewed,"""Selenot""",5.6752
ENSMUSG00000047030,Q8K004-1,reviewed,"""Spata2""",4.6647
ENSMUSG00000047036,Q8R2V3-1,reviewed,"""Znf445""",4.6536
ENSMUSG00000054469,Q3UN02-1,reviewed,"""Lclat1""",3.2826
ENSMUSG00000012117,Q99KU1-1,reviewed,"""Dhdds""",4.6376
ENSMUSG00000012114,Q924H2-1,reviewed,"""Med15""",4.3136
ENSMUSG00000062127,Q99LJ0-1,reviewed,"""Cttnbp2nl""",2.0637
ENSMUSG00000029623,Q3UHX2-1,reviewed,"""Pdap1""",5.3455
ENSMUSG00000029622,Q9WV32-1,reviewed,"""Arpc1b""",4.3342
ENSMUSG00000029621,Q9R0Q6-1,reviewed,"""Arpc1a""",6.6329
ENSMUSG00000029625,Q8BQZ5-1,reviewed,"""Cpsf4""",4.1846
ENSMUSG00000029624,Q8C2E4-1,reviewed,"""Ptcd1""",2.9696
ENSMUSG00000029629,Q9D4H9-1,reviewed,"""Phf14""",4.1125
ENSMUSG00000047250,P22437-1,reviewed,"""Ptgs1""",2.6288
ENSMUSG00000020935,Q8BHC4-1,reviewed,"""Dcakd""",4.9815
ENSMUSG00000053560,P17950-1,reviewed,"""Ier2""",2.3504
ENSMUSG00000020707,Q9CWS1-1,reviewed,"""Rnf135""",1.1396
ENSMUSG00000020706,Q9DBE9-1,reviewed,"""Ftsj3""",3.6742
ENSMUSG00000020705,Q810A7-1,reviewed,"""Ddx42""",4.4883
ENSMUSG00000020700,Q61084-1,reviewed,"""Map3k3""",3.9573
ENSMUSG00000039770,P62700-1,reviewed,"""Ypel5""",5.0329
ENSMUSG00000020708,P62196-1,reviewed,"""Psmc5""",6.7892
ENSMUSG00000025362,P62855-1,reviewed,"""Rps26""",7.5013
ENSMUSG00000034875,P11930-1,reviewed,"""Nudt19""",5.5597
ENSMUSG00000025366,Q3U7R1-1,reviewed,"""Esyt1""",2.2217
ENSMUSG00000025364,P50580-1,reviewed,"""Pa2g4""",5.0488
ENSMUSG00000025369,Q6PDG5-1,reviewed,"""Smarcc2""",6.2862
ENSMUSG00000056708,O89113-1,reviewed,"""Ier5""",3.6736
ENSMUSG00000029175,Q8VE96-1,reviewed,"""Slc35f6""",4.3509
ENSMUSG00000041958,Q6PD26-1,reviewed,"""Pigs""",4.6925
ENSMUSG00000006641,Q5U4D8-1,reviewed,"""Slc5a6""",3.9211
ENSMUSG00000035478,Q9Z2D8-1,reviewed,"""Mbd3""",6.3556
ENSMUSG00000035476,Q571K4-1,reviewed,"""Tab3""",2.0986
ENSMUSG00000035473,Q8K157-1,reviewed,"""Galm""",0.3435
ENSMUSG00000038991,Q91W90-1,reviewed,"""Txndc5""",4.1223
ENSMUSG00000038990,Q8K3M5-1,reviewed,"""Cables2""",3.8235
ENSMUSG00000040415,Q80V91-1,reviewed,"""Dtx3""",7.1661
ENSMUSG00000008730,O88904-1,reviewed,"""Hipk1""",4.4382
ENSMUSG00000064373,P70274-1,reviewed,"""Selenop""",7.2298
ENSMUSG00000063410,Q99KH8-1,reviewed,"""Stk24""",3.8141
ENSMUSG00000034543,Q69ZX6-1,reviewed,"""Morc2a""",3.6999
ENSMUSG00000040414,Q8R0Z5-1,reviewed,"""Slc25a28""",4.747
ENSMUSG00000059263,Q8BY87-1,reviewed,"""Usp47""",4.1311
ENSMUSG00000046785,Q8VEH5-1,reviewed,"""Epm2aip1""",4.3095
ENSMUSG00000031565,P16092-1,reviewed,"""Fgfr1""",4.4758
ENSMUSG00000052712,Q99KU6-1,reviewed,,4.8504
ENSMUSG00000049969,Q91WB4-1,reviewed,"""Plekhf2""",1.4429
ENSMUSG00000001518,Q91WI7-1,reviewed,"""Itfg2""",3.5965
ENSMUSG00000042202,Q8C811-1,reviewed,"""Slc35e2a""",3.2856
ENSMUSG00000042203,Q80VE5-1,unreviewed,"""Tbc1d22b""",3.9447
ENSMUSG00000042207,Q80Y84-1,reviewed,"""Kdm5b""",3.7053
ENSMUSG00000041319,Q5U4D9-1,reviewed,"""Thoc6""",2.3796
ENSMUSG00000045377,Q9D0N8-1,reviewed,"""Tmem88""",0.8598
ENSMUSG00000032436,Q9ESD6-1,reviewed,"""Cmtm7""",1.382
ENSMUSG00000032126,P22907-1,reviewed,"""Hmbs""",3.2544
ENSMUSG00000032127,Q91W86-1,reviewed,"""Vps11""",4.3646
ENSMUSG00000032120,Q80X80-1,reviewed,"""C2cd2l""",5.069
ENSMUSG00000032121,Q9CQ44-1,reviewed,"""Tmem218""",3.3694
ENSMUSG00000032123,P42867-1,reviewed,"""Dpagt1""",3.2256
ENSMUSG00000044786,P22893-1,reviewed,"""Zfp36""",0.9101
ENSMUSG00000068732,Q80X45-1,reviewed,"""Tmem167b""",3.2375
ENSMUSG00000038312,Q8BJT9-1,reviewed,"""Edem2""",4.0219
ENSMUSG00000068735,Q4QQM4-1,reviewed,"""Trp53i11""",4.9096
ENSMUSG00000068739,P26638-1,reviewed,"""Sars""",6.4881
ENSMUSG00000036737,Q6P9R2-1,reviewed,"""Oxsr1""",4.2699
ENSMUSG00000036733,Q91V81-1,reviewed,"""Rbm42""",4.6818
ENSMUSG00000061111,Q3UGS4-1,reviewed,"""Mcrip1""",5.8514
ENSMUSG00000044715,Q8BGR8-1,reviewed,"""Gskip""",3.1049
ENSMUSG00000073838,Q8BFR5-1,reviewed,"""Tufm""",4.7802
ENSMUSG00000061119,Q7TMR0-1,reviewed,"""Prcp""",1.7823
ENSMUSG00000061118,P59041-1,reviewed,"""Dnajc30""",4.2328
ENSMUSG00000017548,Q80U70-1,reviewed,"""Suz12""",3.3983
ENSMUSG00000036180,Q8CHY6-1,reviewed,"""Gatad2a""",2.9485
ENSMUSG00000031960,Q8BGQ7-1,reviewed,"""Aars""",5.0581
ENSMUSG00000026705,Q8VCK5-1,reviewed,"""Klhl20""",2.6322
ENSMUSG00000026709,Q8BIP0-1,reviewed,"""Dars2""",3.3118
ENSMUSG00000019055,Q9R0E2-1,reviewed,"""Plod1""",3.225
ENSMUSG00000019054,Q9CQ92-1,reviewed,"""Fis1""",7.3159
ENSMUSG00000033526,A2ARP1-1,reviewed,"""Ppip5k1""",5.7
ENSMUSG00000041571,P63300-1,reviewed,"""Selenow""",9.3211
ENSMUSG00000041577,Q9JK53-1,reviewed,"""Prelp""",2.3109
ENSMUSG00000024563,Q62432-1,reviewed,"""Smad2""",3.5495
ENSMUSG00000024560,Q9CWW7-1,reviewed,"""Cxxc1""",3.9184
ENSMUSG00000040557,Q8BGM4-1,unreviewed,"""Mettl27""",2.481
ENSMUSG00000038607,Q9CXP8-1,reviewed,"""Gng10""",4.606
ENSMUSG00000038605,Q7TST3-1,reviewed,"""Samd10""",3.74
ENSMUSG00000038604,Q68FE6-1,reviewed,"""Ripor1""",4.4393
ENSMUSG00000060992,P61924-1,reviewed,"""Copz1""",5.7113
ENSMUSG00000037062,Q9JK48-1,reviewed,"""Sh3glb1""",3.4586
ENSMUSG00000037060,Q91VJ2-1,reviewed,"""Cavin3""",4.1322
ENSMUSG00000032513,Q91X51-1,reviewed,"""Gorasp1""",3.1974
ENSMUSG00000040952,Q9CZX8-1,reviewed,"""Rps19""",7.0192
ENSMUSG00000020282,Q6PIX5-1,reviewed,"""Rhbdf1""",3.3546
ENSMUSG00000020283,Q9D0K1-1,reviewed,"""Pex13""",3.3247
ENSMUSG00000020287,Q04841-1,reviewed,"""Mpg""",2.8371
ENSMUSG00000020284,Q8C6G1-1,reviewed,"""Cfap410""",4.7816
ENSMUSG00000060373,Q9Z204-1,reviewed,"""Hnrnpc""",5.8452
ENSMUSG00000020288,Q8N9S3-1,reviewed,"""Ahsa2""",4.6676
ENSMUSG00000020289,Q8VIJ8-1,reviewed,"""Nprl3""",4.9658
ENSMUSG00000079283,A0A0A6YWI4-1,unreviewed,"""2310009B15Rik""",3.1523
ENSMUSG00000018900,Q9Z0E8-1,reviewed,"""Slc22a5""",2.7962
ENSMUSG00000000399,Q9DC69-1,reviewed,"""Ndufa9""",6.0972
ENSMUSG00000018906,Q60716-1,reviewed,"""P4ha2""",3.1946
ENSMUSG00000018909,Q8BWG8-1,reviewed,"""Arrb1""",5.8735
ENSMUSG00000079614,Q8R2U0-1,reviewed,"""Seh1l""",3.3852
ENSMUSG00000039988,Q3UX43-1,reviewed,"""Ankrd13c""",4.327
ENSMUSG00000027030,Q9Z1W9-1,reviewed,"""Stk39""",4.4547
ENSMUSG00000051790,Q69ZK9-1,reviewed,"""Nlgn2""",5.7268
ENSMUSG00000062098,P58545-1,reviewed,"""Btbd3""",5.6118
ENSMUSG00000022020,Q9DBB4-1,reviewed,"""Naa16""",1.4711
ENSMUSG00000022023,Q61048-1,reviewed,"""Wbp4""",3.5216
ENSMUSG00000022024,Q9CX34-1,reviewed,"""Sugt1""",4.1672
ENSMUSG00000039483,Q91ZU1-1,reviewed,"""Asb6""",3.9868
ENSMUSG00000000826,P60904-1,reviewed,"""Dnajc5""",6.1887
ENSMUSG00000000827,Q9CYZ2-1,reviewed,"""Tpd52l2""",5.6346
ENSMUSG00000031387,P82343-1,reviewed,"""Renbp""",2.1197
ENSMUSG00000000823,Q6PHP4-1,unreviewed,"""Zfp512b""",4.9788
ENSMUSG00000031388,Q9QY36-1,reviewed,"""Naa10""",5.0698
ENSMUSG00000040043,Q8VC70-1,reviewed,"""Rbms2""",2.1987
ENSMUSG00000040044,Q9JK30-1,reviewed,"""Orc3""",4.6069
ENSMUSG00000040048,Q9DCS9-1,reviewed,"""Ndufb10""",7.5763
ENSMUSG00000056820,Q9QZE7-1,reviewed,"""Tsnax""",6.2785
ENSMUSG00000028857,Q8BVA2-1,reviewed,"""Tmem222""",5.9294
ENSMUSG00000011306,Q8CH02-1,reviewed,"""Sugp1""",4.1388
ENSMUSG00000022285,P63101-1,reviewed,"""Ywhaz""",8.4396
ENSMUSG00000022280,P50636-1,reviewed,"""Rnf19a""",3.1724
ENSMUSG00000022283,P29341-1,reviewed,"""Pabpc1""",6.2256
ENSMUSG00000079610,Q9D2X0-1,reviewed,"""Ankrd39""",2.5458
ENSMUSG00000068856,Q8QZY9-1,reviewed,"""Sf3b4""",4.0839
ENSMUSG00000034327,Q80UN1-1,reviewed,"""Kctd9""",2.9435
ENSMUSG00000038866,Q69ZB8-1,reviewed,"""Zcchc2""",2.7972
ENSMUSG00000057666,P16858-1,reviewed,"""Gapdh""",9.4327
ENSMUSG00000057193,Q8BY89-1,reviewed,"""Slc44a2""",3.8167
ENSMUSG00000028879,Q9ER00-1,reviewed,"""Stx12""",5.4824
ENSMUSG00000028878,Q922G2-1,reviewed,"""Fam76a""",4.0287
ENSMUSG00000028709,Q8BJG4-1,reviewed,"""Mob3c""",1.8278
ENSMUSG00000032998,Q8BUR3-1,reviewed,"""Foxj3""",4.478
ENSMUSG00000028706,C4P6S0-1,reviewed,"""Nsun4""",2.3197
ENSMUSG00000025555,F8VPU2-1,reviewed,"""Farp1""",4.6994
ENSMUSG00000028700,Q91X88-1,reviewed,"""Pomgnt1""",5.1651
ENSMUSG00000034602,Q80TL7-1,reviewed,"""Mon2""",3.0199
ENSMUSG00000034601,E9PV87-1,reviewed,"""Talpid3""",1.7303
ENSMUSG00000038861,Q8BKC8-1,reviewed,"""Pi4kb""",4.8036
ENSMUSG00000021395,Q61142-1,reviewed,"""Spin1""",5.3605
ENSMUSG00000032604,Q8BML9-1,reviewed,"""Qars""",5.6289
ENSMUSG00000032607,Q8CFA2-1,reviewed,"""Amt""",4.802
ENSMUSG00000032606,Q9CQM0-1,reviewed,"""Nicn1""",5.4262
ENSMUSG00000079592,Q8K479-1,reviewed,"""C1qtnf5""",3.2155
ENSMUSG00000029478,Q9WU42-1,reviewed,"""Ncor2""",5.5853
ENSMUSG00000032602,Q9Z2Z6-1,reviewed,"""Slc25a20""",2.6123
ENSMUSG00000009013,P63168-1,reviewed,"""Dynll1""",8.1822
ENSMUSG00000029474,Q99KR6-1,reviewed,"""Rnf34""",4.5265
ENSMUSG00000029475,Q6P1G2-1,reviewed,"""Kdm2b""",3.2372
ENSMUSG00000029472,Q8BTZ4-1,reviewed,"""Anapc5""",6.63
ENSMUSG00000039168,Q91XC8-1,reviewed,"""Dap""",2.4235
ENSMUSG00000079104,G3UXL2-1,unreviewed,"""Prps1l3""",2.2968
ENSMUSG00000023861,P63030-1,reviewed,"""Mpc1""",6.8058
ENSMUSG00000061479,Q62189-1,reviewed,"""Snrpa""",6.0531
ENSMUSG00000025085,Q8K4G5-1,reviewed,"""Ablim1""",4.8368
ENSMUSG00000021645,P97801-1,reviewed,"""Smn1""",4.3861
ENSMUSG00000021646,Q3ULD5-1,reviewed,"""Mccc2""",3.0018
ENSMUSG00000021643,O88892-1,reviewed,"""Serf1""",3.6954
ENSMUSG00000021709,Q80TH2-3,reviewed,"""Erbin""",3.5846
ENSMUSG00000046447,Q6QWF9-1,reviewed,"""Camk2n1""",7.7086
ENSMUSG00000021701,P53351-1,reviewed,"""Plk2""",4.8957
ENSMUSG00000021703,Q8BHJ6-1,reviewed,"""Serinc5""",4.3536
ENSMUSG00000016559,P84244-1,reviewed,"""H3f3b""",6.8766
ENSMUSG00000016554,O70194-1,reviewed,"""Eif3d""",5.2228
ENSMUSG00000038383,Q8K358-1,reviewed,"""Pigu""",3.9805
ENSMUSG00000038387,P10833-1,reviewed,"""Rras""",3.5961
ENSMUSG00000038384,Q8CFT2-1,reviewed,"""Setd1b""",2.64
ENSMUSG00000038388,Q9JLB0-1,reviewed,"""Mpp6""",4.7411
ENSMUSG00000018481,Q9DAX9-1,reviewed,"""Appbp2""",3.9938
ENSMUSG00000044339,Q6P6J4-1,reviewed,"""Alkbh2""",2.2862
ENSMUSG00000044337,P56485-1,reviewed,"""Ackr3""",2.7664
ENSMUSG00000079111,Q9CQM2-1,reviewed,"""Kdelr2""",3.6429
ENSMUSG00000031386,Q61191-1,reviewed,"""Hcfc1""",4.1579
ENSMUSG00000061374,Q9WTJ4-1,reviewed,"""Fiz1""",3.127
ENSMUSG00000024644,Q9D1A2-1,reviewed,"""Cndp2""",4.4517
ENSMUSG00000020111,Q8VCX5-1,reviewed,"""Micu1""",6.024
ENSMUSG00000020114,Q6ZQ38-1,reviewed,"""Cand1""",4.3139
ENSMUSG00000020115,Q9WUN2-1,reviewed,"""Tbk1""",3.8353
ENSMUSG00000033953,Q63810-1,reviewed,"""Ppp3r1""",7.5289
ENSMUSG00000033955,P58871-1,reviewed,"""Tnks1bp1""",4.1133
ENSMUSG00000059119,Q78ZA7-1,reviewed,"""Nap1l4""",5.9182
ENSMUSG00000041143,Q91WU4-1,reviewed,"""Tmco4""",0.3747
ENSMUSG00000039831,Q8CGF1-1,reviewed,"""Arhgap29""",2.8162
ENSMUSG00000039835,Q8CAF4-1,reviewed,"""Nhsl1""",2.7595
ENSMUSG00000039834,A2A5K6-1,reviewed,"""Znf335""",3.5608
ENSMUSG00000006390,Q9JLJ5-1,reviewed,"""Elovl1""",4.749
ENSMUSG00000006392,Q9D7W5-1,reviewed,"""Med8""",4.5894
ENSMUSG00000039753,Q8C2S5-1,reviewed,"""Fbxl5""",5.0675
ENSMUSG00000054364,P62746-1,reviewed,"""Rhob""",6.924
ENSMUSG00000020079,Q80YD1-1,reviewed,"""Supv3l1""",3.8218
ENSMUSG00000020078,P40336-1,reviewed,"""Vps26a""",3.8645
ENSMUSG00000027111,Q61739-1,reviewed,"""Itga6""",3.4443
ENSMUSG00000075273,Q9CY00-1,reviewed,"""Ttc30b""",2.075
ENSMUSG00000020075,Q9JIK5-1,reviewed,"""Ddx21""",2.5969
ENSMUSG00000020074,Q8CH18-1,reviewed,"""Ccar1""",3.5956
ENSMUSG00000020077,P13609-1,reviewed,"""Srgn""",2.7447
ENSMUSG00000048332,Q8BM86-1,reviewed,"""Lhfpl6""",4.5784
ENSMUSG00000042111,Q8VE99-1,reviewed,"""Ccdc115""",3.6695
ENSMUSG00000045598,Q3US17-1,reviewed,"""Znf48""",2.5087
ENSMUSG00000024914,Q9D6N5-1,reviewed,"""Drap1""",7.1043
ENSMUSG00000024913,Q91VN0-1,reviewed,"""Lrp5""",1.0834
ENSMUSG00000030979,P51163-1,reviewed,"""Uros""",4.0275
ENSMUSG00000030978,P07742-1,reviewed,"""Rrm1""",2.1866
ENSMUSG00000030609,Q9CZI9-1,reviewed,"""Aen""",3.4147
ENSMUSG00000030605,P21956-1,reviewed,"""Mfge8""",6.4564
ENSMUSG00000030603,P54775-1,reviewed,"""Psmc4""",6.2917
ENSMUSG00000078676,Q8K3W3-1,reviewed,"""Casc3""",4.4222
ENSMUSG00000004394,Q8R1V4-1,reviewed,"""Tmed4""",5.7585
ENSMUSG00000060708,Q8VED2-1,reviewed,"""Bloc1s4""",3.3098
ENSMUSG00000004393,Q9D0R4-1,reviewed,"""Ddx56""",4.2072
ENSMUSG00000058672,Q7TMM9-1,reviewed,"""Tubb2a""",9.0025
ENSMUSG00000031555,Q61072-1,reviewed,"""Adam9""",3.9287
ENSMUSG00000005667,P18155-1,reviewed,"""Mthfd2""",1.852
ENSMUSG00000031557,Q9ERS5-1,reviewed,"""Plekha2""",2.6286
ENSMUSG00000037470,Q6P5E4-1,reviewed,"""Uggt1""",3.5839
ENSMUSG00000029314,Q8C0N2-1,reviewed,"""Gpat3""",0.5269
ENSMUSG00000030967,Q7M760-1,reviewed,"""Zranb1""",4.0064
ENSMUSG00000049553,O35134-1,reviewed,"""Polr1a""",2.6357
ENSMUSG00000015776,Q62276-1,reviewed,"""Med22""",4.3429
ENSMUSG00000019428,O35465-1,reviewed,"""Fkbp8""",7.8646
ENSMUSG00000040236,Q9CQA1-1,reviewed,"""Trappc5""",3.8597
ENSMUSG00000027935,Q9DD03-1,reviewed,"""Rab13""",2.1222
ENSMUSG00000027937,O88824-1,reviewed,"""Jtb""",4.5926
ENSMUSG00000027936,Q3U182-1,reviewed,"""Crtc2""",4.5104
ENSMUSG00000027931,P18293-1,reviewed,"""Npr1""",2.6056
ENSMUSG00000027933,Q7TPD0-1,reviewed,"""Ints3""",4.1741
ENSMUSG00000001467,Q8K0C4-1,reviewed,"""Cyp51a1""",4.0717
ENSMUSG00000023030,P49282-1,reviewed,"""Slc11a2""",4.3819
ENSMUSG00000026047,Q9JHP7-1,reviewed,"""Kdelc1""",2.5741
ENSMUSG00000026043,P08121-1,reviewed,"""Col3a1""",0.3073
ENSMUSG00000026519,Q91YT8-1,reviewed,"""Tmem63a""",4.2131
ENSMUSG00000024055,Q99N19-1,unreviewed,"""Cyp4f13""",3.61
ENSMUSG00000026049,Q3TUU5-1,reviewed,"""Tex30""",1.8888
ENSMUSG00000025968,Q91VD9-1,reviewed,"""Ndufs1""",5.6654
ENSMUSG00000025969,O35375-1,reviewed,"""Nrp2""",2.4808
ENSMUSG00000025967,O70251-1,reviewed,"""Eef1b""",7.1855
ENSMUSG00000004530,Q9WUM4-1,reviewed,"""Coro1c""",5.5474
ENSMUSG00000004535,Q3UKC1-1,reviewed,"""Tax1bp1""",5.3927
ENSMUSG00000051339,Q8BRV5-1,reviewed,"""Kiaa1671""",2.887
ENSMUSG00000021094,Q9CXR1-1,reviewed,"""Dhrs7""",4.1414
ENSMUSG00000021096,P49443-1,reviewed,"""Ppm1a""",5.5311
ENSMUSG00000031730,O35435-1,reviewed,"""Dhodh""",3.7783
ENSMUSG00000031731,P22892-1,reviewed,"""Ap1g1""",4.5473
ENSMUSG00000047379,Q8BWP8-1,reviewed,"""B4gat1""",5.3668
ENSMUSG00000044792,Q9D924-1,reviewed,"""Isca1""",6.3667
ENSMUSG00000030737,Q8BXB6-1,reviewed,"""Slco2b1""",2.3677
ENSMUSG00000003623,Q9DC50-1,reviewed,"""Crot""",3.5281
ENSMUSG00000038014,Q6A0A9-1,reviewed,"""FAM120A""",5.1194
ENSMUSG00000037103,Q6PFH3-1,reviewed,"""Dcaf15""",3.8078
ENSMUSG00000041617,E9Q9U8-1,unreviewed,"""Ccdc74a""",4.7344
ENSMUSG00000030733,Q91ZM2-1,reviewed,"""Sh2b1""",4.5813
ENSMUSG00000078671,E9PZM4-1,reviewed,"""Chd2""",3.5141
ENSMUSG00000037104,O54928-1,reviewed,"""Socs5""",4.4912
ENSMUSG00000067150,Q924C1-1,reviewed,"""Xpo5""",3.87
ENSMUSG00000022617,O55229-1,reviewed,"""Chkb""",4.8639
ENSMUSG00000022614,Q8C3X8-1,reviewed,"""Lmf2""",2.5357
ENSMUSG00000029640,Q9D9M2-1,reviewed,"""Usp12""",3.9366
ENSMUSG00000029649,Q9CQT5-1,reviewed,"""Pomp""",6.6656
ENSMUSG00000044986,P52196-1,reviewed,"""Tst""",4.7305
ENSMUSG00000038178,Q8CGA3-1,reviewed,"""Slc43a2""",4.2022
ENSMUSG00000038170,Q80YT7-1,reviewed,"""Pde4dip""",4.9365
ENSMUSG00000025340,Q9JM13-1,reviewed,"""Rabgef1""",4.2023
ENSMUSG00000028114,Q3UIK4-1,reviewed,"""Mettl14""",2.8559
ENSMUSG00000016308,Q9Z255-1,reviewed,"""Ube2a""",4.1131
ENSMUSG00000033557,Q8VCS3-1,reviewed,"""Fam20b""",4.4068
ENSMUSG00000047907,Q68FE9-1,reviewed,"""Tshz2""",2.6606
ENSMUSG00000047909,A2AS55-1,reviewed,"""Ankrd16""",5.2825
ENSMUSG00000063439,Q3UK10-1,reviewed,"""B9d2""",3.9574
ENSMUSG00000042190,P97468-1,reviewed,"""Cmklr1""",0.426
ENSMUSG00000069844,Q5SUC9-1,reviewed,"""Sco1""",1.7389
ENSMUSG00000042197,Q8C0P7-1,reviewed,"""Znf451""",3.5695
ENSMUSG00000014232,Q8R3P7-1,reviewed,"""Cluap1""",3.7327
ENSMUSG00000049940,Q80UU9-1,reviewed,"""Pgrmc2""",4.409
ENSMUSG00000052997,Q9Z1F9-1,reviewed,"""Uba2""",5.5341
